-3.82754e-15	-2.84548e-18	-3.465	1	-1.47263	5.36	34.7535	0.102039	34.7535	0.102039	
-3.87747e-15	-2.89494e-18	-3.48	1	-1.479	5.36	34.7535	0.102476	34.7535	0.102476	
-3.92783e-15	-2.94505e-18	-3.495	1	-1.48538	5.36	34.7535	0.102913	34.7535	0.102913	
-3.97862e-15	-2.9958e-18	-3.51	1	-1.49175	5.36	34.7536	0.10335	34.7536	0.10335	
-4.02985e-15	-3.0472e-18	-3.525	1	-1.49813	5.36	34.7536	0.103787	34.7536	0.103787	
-4.08151e-15	-3.09926e-18	-3.54	1	-1.5045	5.36	34.7537	0.104224	34.7537	0.104224	
-4.13362e-15	-3.15199e-18	-3.555	1	-1.51088	5.36	34.7537	0.104661	34.7537	0.104661	
-4.18617e-15	-3.20538e-18	-3.57	1	-1.51725	5.36	34.7538	0.105098	34.7538	0.105098	
-4.23916e-15	-3.25945e-18	-3.585	1	-1.52363	5.36	34.7538	0.105535	34.7538	0.105535	
-4.29259e-15	-3.31421e-18	-3.6	1	-1.53	5.36	34.7539	0.105972	34.7539	0.105972	
-4.34648e-15	-3.36964e-18	-3.615	1	-1.53638	5.36	34.7539	0.106408	34.7539	0.106408	
-4.40081e-15	-3.42577e-18	-3.63	1	-1.54275	5.36	34.754	0.106845	34.754	0.106845	
-4.45559e-15	-3.4826e-18	-3.645	1	-1.54913	5.36	34.754	0.107281	34.754	0.107281	
-4.51083e-15	-3.54013e-18	-3.66	1	-1.5555	5.36	34.7541	0.107718	34.7541	0.107718	
-4.56652e-15	-3.59837e-18	-3.675	1	-1.56188	5.36	34.7541	0.108154	34.7541	0.108154	
-4.62266e-15	-3.65733e-18	-3.69	1	-1.56825	5.36	34.7542	0.108591	34.7542	0.108591	
